date	run_id	series	mode	seed	trials	detected	mutation_policy	fixture_name	fixture_size	fixture_sha256	raw_tsv_relpath	raw_tsv_sha256	signed_binary_sha256	source_commit	target	host	provenance
2026-03-06	legacy-2026-03-06-gba-7e2b005bb5d6	gba/Bomberman Max 2 - Blue (E) (M3).gba/8388608	shotgun	42	100	0	random-4096-byte-overwrite-v1	Bomberman Max 2 - Blue (E) (M3).gba	8388608	unknown	docs/corruption-sweep-results/gba_shotgun.tsv	7e2b005bb5d6c36a9af6b8ec5dc04563222b00743cbb633e0a1596da5de03e4e	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-gba-d1ce6158873c	gba/Bomberman Max 2 - Blue (E) (M3).gba/8388608	sniper	42	100	0	single-bit-v1	Bomberman Max 2 - Blue (E) (M3).gba	8388608	unknown	docs/corruption-sweep-results/gba_sniper.tsv	d1ce6158873cc4daf37882ef0d4974f33e83fd14ebd38054bae74ba413d79dc9	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-genesis-7aad3ffbda20	genesis/Aero Blasters (JU).gen/524288	bolter	42	100	100	contiguous-byte-span-v1	Aero Blasters (JU).gen	524288	unknown	docs/corruption-sweep-results/genesis_bolter.tsv	7aad3ffbda204fa919914b7ca06a15ae8464ac9e88f6822715e3587a207c0981	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-genesis-761837ff0b07	genesis/Aero Blasters (JU).gen/524288	shotgun	42	100	1	random-4096-byte-overwrite-v1	Aero Blasters (JU).gen	524288	unknown	docs/corruption-sweep-results/genesis_shotgun.tsv	761837ff0b07fd29849d4ebf35643d058a1b582486cb038e690e9a01777288d4	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-genesis-9767a8d894be	genesis/Aero Blasters (JU).gen/524288	sniper	42	100	0	single-bit-v1	Aero Blasters (JU).gen	524288	unknown	docs/corruption-sweep-results/genesis_sniper.tsv	9767a8d894be4736b8b17c66df3046f0462cfb51f2dc768d576bf9b9d159f075	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-hdf5-33a4a6fc0610	hdf5/sample.h5/20712	bolter	42	100	72	contiguous-byte-span-v1	sample.h5	20712	unknown	docs/corruption-sweep-results/hdf5_bolter.tsv	33a4a6fc0610c13c181feea1df9f3111380cf759ad2bae431e0323eb11c8eb65	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-hdf5-42365132e2a3	hdf5/sample_v2.h5/6200	shotgun	42	100	13	random-4096-byte-overwrite-v1	sample_v2.h5	6200	unknown	docs/corruption-sweep-results/hdf5_shotgun.tsv	42365132e2a302b823a171195ab8299741d7333c251dea007747fca2202721ba	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-hdf5-1014b7b45cd7	hdf5/sample_v2.h5/6200	sniper	42	100	4	single-bit-v1	sample_v2.h5	6200	unknown	docs/corruption-sweep-results/hdf5_sniper.tsv	1014b7b45cd791deba14430fd33a89fe1abff10aae10c7bda3893f47f4332411	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-heic-8acca16333ac	heic/sample.heic/2994394	bolter	42	100	0	contiguous-byte-span-v1	sample.heic	2994394	unknown	docs/corruption-sweep-results/heic_bolter.tsv	8acca16333acce629e8f36d2c7e8841d76031b231a4348abc1d21e071d4ac7b8	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-heic-8e6b1db8145f	heic/sample.heic/2994394	shotgun	42	100	4	random-4096-byte-overwrite-v1	sample.heic	2994394	unknown	docs/corruption-sweep-results/heic_shotgun.tsv	8e6b1db8145fe56d670d4334e9c8b694d0b754513d3ce10b8f5c6568e8ef25d6	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-heic-7a4a5e2fb834	heic/sample.heic/2994394	sniper	42	100	0	single-bit-v1	sample.heic	2994394	unknown	docs/corruption-sweep-results/heic_sniper.tsv	7a4a5e2fb8344d98ab36ee7642935ab78fdf1f4a8396713d359a7ce8e8d1af2f	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-indd-416f7dc42d8b	indd/sample.indd/163840	bolter	42	100	0	contiguous-byte-span-v1	sample.indd	163840	unknown	docs/corruption-sweep-results/indd_bolter.tsv	416f7dc42d8b155b59ec74b618cd21087e73811e6f5aea45cef41fbd3455b19e	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-indd-3b2eef61e0b1	indd/sample.indd/4096	shotgun	42	100	73	random-4096-byte-overwrite-v1	sample.indd	4096	unknown	docs/corruption-sweep-results/indd_shotgun.tsv	3b2eef61e0b1984a4d30e26b58853aff9f925fad729d17a4d77f0f8d21e6b50e	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-indd-b05a1e570906	indd/sample.indd/4096	sniper	42	100	1	single-bit-v1	sample.indd	4096	unknown	docs/corruption-sweep-results/indd_sniper.tsv	b05a1e570906c37a2259213e1124722a231ed8cec36a66b6d144decb97859f83	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-iso-053fe48f2f46	iso/sample.iso/358400	bolter	42	100	0	contiguous-byte-span-v1	sample.iso	358400	unknown	docs/corruption-sweep-results/iso_bolter.tsv	053fe48f2f46f09439987ae44583d2d53fb7691c4db18ed022888bfb5726310e	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-iso-5ba9670fc191	iso/sample.iso/358400	shotgun	42	100	0	random-4096-byte-overwrite-v1	sample.iso	358400	unknown	docs/corruption-sweep-results/iso_shotgun.tsv	5ba9670fc191bd51abf55332eba408dfba6494b6a6fcaec0cdb7a24a2a9dcc6c	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-iso-2a4f60ec5e6d	iso/sample.iso/358400	sniper	42	100	0	single-bit-v1	sample.iso	358400	unknown	docs/corruption-sweep-results/iso_sniper.tsv	2a4f60ec5e6d1848fdac92cd7131969425007dc75f9d7f06e9fcf34483251465	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-jpeg2k-0594f48d370c	jpeg2k/balloon_eciRGB_icc.jp2/1864443	bolter	42	100	5	contiguous-byte-span-v1	balloon_eciRGB_icc.jp2	1864443	unknown	docs/corruption-sweep-results/jpeg2k_bolter.tsv	0594f48d370c9597128bcd9fba6de3fa777c479f2b8d62c21011f7c1c844434f	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-jpeg2k-a2d7b002de40	jpeg2k/balloon_eciRGB_icc.jp2/1864443	shotgun	42	100	97	random-4096-byte-overwrite-v1	balloon_eciRGB_icc.jp2	1864443	unknown	docs/corruption-sweep-results/jpeg2k_shotgun.tsv	a2d7b002de40deaa606e6006250a512a954d5acc910630eeaa67f91236287f5e	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-jpeg2k-95280e7eaffb	jpeg2k/balloon_eciRGB_icc.jp2/1864443	sniper	42	100	6	single-bit-v1	balloon_eciRGB_icc.jp2	1864443	unknown	docs/corruption-sweep-results/jpeg2k_sniper.tsv	95280e7eaffb0eb067297b1130c29bd9904fd4c0a8b3fc5d7431735051a6091e	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-jxl-a44d51f95f69	jxl/animation_icos4d.jxl/352478	bolter	42	100	97	contiguous-byte-span-v1	animation_icos4d.jxl	352478	unknown	docs/corruption-sweep-results/jxl_bolter.tsv	a44d51f95f693d08b88759ffe651b4f434faf792569184848edd062a1c671c3f	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-jxl-54d4f32b5c54	jxl/animation_icos4d.jxl/352478	shotgun	42	100	100	random-4096-byte-overwrite-v1	animation_icos4d.jxl	352478	unknown	docs/corruption-sweep-results/jxl_shotgun.tsv	54d4f32b5c5479401e4392344a74c017f863590e17d71c824b06a4fa5ebe4ba6	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-jxl-93ef7584b026	jxl/animation_icos4d.jxl/352478	sniper	42	100	87	single-bit-v1	animation_icos4d.jxl	352478	unknown	docs/corruption-sweep-results/jxl_sniper.tsv	93ef7584b026e9b90fd8adb451209b890b8d694a8dd09a14f99a2e757d1b8278	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-macho_fat-ddb2eae61840	macho_fat/sample/33304	bolter	42	100	0	contiguous-byte-span-v1	sample	33304	unknown	docs/corruption-sweep-results/macho_fat_bolter.tsv	ddb2eae618404398734c3b84cdd342149a7b161b4f332956a4a5202f6a71d907	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-macho_fat-a68b3796a48e	macho_fat/sample/33304	shotgun	42	100	0	random-4096-byte-overwrite-v1	sample	33304	unknown	docs/corruption-sweep-results/macho_fat_shotgun.tsv	a68b3796a48eb981eccd206087599b970004becc314428dff256c418b9cb1272	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-macho_fat-b8c3c9f88357	macho_fat/sample/33304	sniper	42	100	0	single-bit-v1	sample	33304	unknown	docs/corruption-sweep-results/macho_fat_sniper.tsv	b8c3c9f88357678d032f2955eaa45e31261f11ad938a15befc09e1e200898d08	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-mdb-4498bcff2f2b	mdb/sample.mdb/4096	bolter	42	100	0	contiguous-byte-span-v1	sample.mdb	4096	unknown	docs/corruption-sweep-results/mdb_bolter.tsv	4498bcff2f2b96cba0bcc1cf8635c8d3f4c1078e43ced8e09ee0383fba00639c	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-mdb-3a2561087dd0	mdb/sample.mdb/4096	shotgun	42	100	73	random-4096-byte-overwrite-v1	sample.mdb	4096	unknown	docs/corruption-sweep-results/mdb_shotgun.tsv	3a2561087dd0551348028ed23542ddea7edda834119711813cfc7b27922dd74c	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-mdb-9bd4daad09e1	mdb/sample.mdb/4096	sniper	42	100	1	single-bit-v1	sample.mdb	4096	unknown	docs/corruption-sweep-results/mdb_sniper.tsv	9bd4daad09e1a3121c814205138ba6b7068ccf24c4419c396c942e1fa43cae29	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-midi-8c60a066e300	midi/fur_elise.mid/20648	bolter	42	100	94	contiguous-byte-span-v1	fur_elise.mid	20648	unknown	docs/corruption-sweep-results/midi_bolter.tsv	8c60a066e3002067e4d89d5e4030823c297c37cbe2d36e5e6e5a37104e3f1274	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-midi-ae719372b2a3	midi/fur_elise.mid/20648	shotgun	42	100	100	random-4096-byte-overwrite-v1	fur_elise.mid	20648	unknown	docs/corruption-sweep-results/midi_shotgun.tsv	ae719372b2a3949b965ef63db09650f1f13ffbcecd2a17fefc5549e8b2af8839	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-midi-72e0dd811c3a	midi/fur_elise.mid/20648	sniper	42	100	15	single-bit-v1	fur_elise.mid	20648	unknown	docs/corruption-sweep-results/midi_sniper.tsv	72e0dd811c3a249916e55b64dab758af1c05395dc9c861dd379c0eae744a6395	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-mkv-bf0a61f5a4b5	mkv/generated_testsrc.mkv/467225	bolter	42	100	100	contiguous-byte-span-v1	generated_testsrc.mkv	467225	unknown	docs/corruption-sweep-results/mkv_bolter.tsv	bf0a61f5a4b51e7340f589e52b7e9a597d27ee6a35aea73b3b19beb2163ace2d	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-mkv-9eb0b34d90bb	mkv/generated_testsrc.mkv/467225	shotgun	42	100	100	random-4096-byte-overwrite-v1	generated_testsrc.mkv	467225	unknown	docs/corruption-sweep-results/mkv_shotgun.tsv	9eb0b34d90bbeae97555a68704ef8f5a932c964969e8c860ed291472b8f48b9f	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-mkv-c3604b9cadf9	mkv/generated_testsrc.mkv/467225	sniper	42	100	100	single-bit-v1	generated_testsrc.mkv	467225	unknown	docs/corruption-sweep-results/mkv_sniper.tsv	c3604b9cadf979730dca31ced49c68e0caa2b24387857f1b3628752f8c9cde43	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-mp3-9562601cce5a	mp3/generated_tone_880hz.mp3/49571	bolter	42	100	0	contiguous-byte-span-v1	generated_tone_880hz.mp3	49571	unknown	docs/corruption-sweep-results/mp3_bolter.tsv	9562601cce5a0fc28936a05f877fa61ce8ee428f6f98a8643784abc5a9ee86d3	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-mp3-702c57443849	mp3/generated_tone_880hz.mp3/49571	shotgun	42	100	1	random-4096-byte-overwrite-v1	generated_tone_880hz.mp3	49571	unknown	docs/corruption-sweep-results/mp3_shotgun.tsv	702c5744384971f3986d4396db4d95248de1b3a40fae70688219616f3920923a	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-mp3-d2a3ee81758a	mp3/generated_tone_880hz.mp3/49571	sniper	42	100	1	single-bit-v1	generated_tone_880hz.mp3	49571	unknown	docs/corruption-sweep-results/mp3_sniper.tsv	d2a3ee81758aae325424a03f6aa108482cdd2029c75eb6dc6e5d5775ee83c154	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-mp4-a517cfc7b8a9	mp4/jellyfish_360_10s.mp4/1047059	bolter	42	100	0	contiguous-byte-span-v1	jellyfish_360_10s.mp4	1047059	unknown	docs/corruption-sweep-results/mp4_bolter.tsv	a517cfc7b8a946d4c85ac649efad62a9647f1d4918c2fc1107f5462f2fe9181a	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-mp4-c20c13ab65d4	mp4/jellyfish_360_10s.mp4/1047059	shotgun	42	100	66	random-4096-byte-overwrite-v1	jellyfish_360_10s.mp4	1047059	unknown	docs/corruption-sweep-results/mp4_shotgun.tsv	c20c13ab65d4e17a466f439a4e460f4eb1dce3ed3b3f2e0b61fbd538d745696a	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-mp4-3cb99775d4e7	mp4/jellyfish_360_10s.mp4/1047059	sniper	42	100	0	single-bit-v1	jellyfish_360_10s.mp4	1047059	unknown	docs/corruption-sweep-results/mp4_sniper.tsv	3cb99775d4e7b3058a771f6a02900b2ea05b5e84cb245c8ae1cf9f55958f215c	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-mpeg12-314a1356bf7b	mpeg12/sample.mpg/16384	bolter	42	100	0	contiguous-byte-span-v1	sample.mpg	16384	unknown	docs/corruption-sweep-results/mpeg12_bolter.tsv	314a1356bf7b4368f3e312defc03b04b18673d597898d21b0e68b1c417676e31	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-mpeg12-cc4f5732a11a	mpeg12/sample.mpg/16384	shotgun	42	100	0	random-4096-byte-overwrite-v1	sample.mpg	16384	unknown	docs/corruption-sweep-results/mpeg12_shotgun.tsv	cc4f5732a11a030510f56689e9427729dd7f81869b046395e87357f3585f3a35	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-mpeg12-d0ccef5aa018	mpeg12/sample.mpg/16384	sniper	42	100	0	single-bit-v1	sample.mpg	16384	unknown	docs/corruption-sweep-results/mpeg12_sniper.tsv	d0ccef5aa018c28bc1cb5613ec77950f7af06258a451bf3b5f4858d07703d234	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-mpeg4p2-dc57209710da	mpeg4p2/ubAVIxvid10.avi/1249022	shotgun	42	100	0	random-4096-byte-overwrite-v1	ubAVIxvid10.avi	1249022	unknown	docs/corruption-sweep-results/mpeg4p2_shotgun.tsv	dc57209710dafbe7ce9bfa78465b6b71dc3e0577ee4b7214c7fd2bb82d83ec3c	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-mpeg4p2-9c30d0823cf2	mpeg4p2/ubAVIxvid10.avi/1249022	sniper	42	100	0	single-bit-v1	ubAVIxvid10.avi	1249022	unknown	docs/corruption-sweep-results/mpeg4p2_sniper.tsv	9c30d0823cf25f421b1c91762fa8b72af604e71390ce99fb52489cd127417c8e	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-mpeg4p2-4c4961f18b68	mpeg4p2/ubAVIxvid10.avi/44832	bolter	42	100	0	contiguous-byte-span-v1	ubAVIxvid10.avi	44832	unknown	docs/corruption-sweep-results/mpeg4p2_bolter.tsv	4c4961f18b6806896d9a5da45fb65f55c4b671a998ddec8b2e64c147416017e5	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-mpeg_es-dc49a6188505	mpeg_es/sample.m1v/30905	bolter	42	100	0	contiguous-byte-span-v1	sample.m1v	30905	unknown	docs/corruption-sweep-results/mpeg_es_bolter.tsv	dc49a61885056a432cdabe1e8c8d639835fe9ebee3df4dbca93b4f6ce8f4e62a	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-mpeg_es-fe0d49577251	mpeg_es/sample.m1v/30905	shotgun	42	100	0	random-4096-byte-overwrite-v1	sample.m1v	30905	unknown	docs/corruption-sweep-results/mpeg_es_shotgun.tsv	fe0d495772514b7e3f449188de7f4fb1a58de1704bfc7cf8e71dd6a4881dbd38	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-mpeg_es-7042d7a465a6	mpeg_es/sample.m1v/30905	sniper	42	100	0	single-bit-v1	sample.m1v	30905	unknown	docs/corruption-sweep-results/mpeg_es_sniper.tsv	7042d7a465a6c35290658d618322995055addbb1b33adc789342193a0b4eff22	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-mpeg_ts-98b42901824b	mpeg_ts/mpeg2_aac_latm.ts/145324	bolter	42	100	5	contiguous-byte-span-v1	mpeg2_aac_latm.ts	145324	unknown	docs/corruption-sweep-results/mpeg_ts_bolter.tsv	98b42901824b11bb4ec4e7d06a81f45618f06fce9034c04d69ce79824b52fff9	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-mpeg_ts-609215e4319c	mpeg_ts/mpeg2_aac_latm.ts/145324	shotgun	42	100	100	random-4096-byte-overwrite-v1	mpeg2_aac_latm.ts	145324	unknown	docs/corruption-sweep-results/mpeg_ts_shotgun.tsv	609215e4319ccce51994c7983e2a5849e9b476255dfcfbac1291aaff65dfebfe	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-mpeg_ts-9500baffbae7	mpeg_ts/mpeg2_aac_latm.ts/145324	sniper	42	100	4	single-bit-v1	mpeg2_aac_latm.ts	145324	unknown	docs/corruption-sweep-results/mpeg_ts_sniper.tsv	9500baffbae709e91a72b535b18c0d1e6db46f0f58e85062d049c99adf32ddf0	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-n64-9b70b97f4dc0	n64/Super Mario 64.z64/8388608	bolter	42	100	10	contiguous-byte-span-v1	Super Mario 64.z64	8388608	unknown	docs/corruption-sweep-results/n64_bolter.tsv	9b70b97f4dc080d1fb8b594e525a3233ded47221d766e831a10f083bf00dd823	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-n64-64cc32900e53	n64/Super Mario 64.z64/8388608	shotgun	42	100	0	random-4096-byte-overwrite-v1	Super Mario 64.z64	8388608	unknown	docs/corruption-sweep-results/n64_shotgun.tsv	64cc32900e53f696a7a67f0d49ec52039cbf47df27d6def552ae549a3c522521	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-n64-04b99fe465d9	n64/Super Mario 64.z64/8388608	sniper	42	100	0	single-bit-v1	Super Mario 64.z64	8388608	unknown	docs/corruption-sweep-results/n64_sniper.tsv	04b99fe465d95810a8120537fd58037616f4865464d0f47081221eb533fd037a	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-nef-f593e53d9b61	nef/nikon_coolscan_iv.nef/2201849	bolter	42	100	0	contiguous-byte-span-v1	nikon_coolscan_iv.nef	2201849	unknown	docs/corruption-sweep-results/nef_bolter.tsv	f593e53d9b617cc957436d094132f1b537babe7daaa15fe8448bd1a898098074	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-nef-6328ce6f577b	nef/nikon_coolscan_iv.nef/2201849	shotgun	42	100	0	random-4096-byte-overwrite-v1	nikon_coolscan_iv.nef	2201849	unknown	docs/corruption-sweep-results/nef_shotgun.tsv	6328ce6f577bbdd131447f9d2139656240ab3bce3d05cda0dc521b27106be197	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-nef-3a863114378e	nef/nikon_coolscan_iv.nef/2201849	sniper	42	100	0	single-bit-v1	nikon_coolscan_iv.nef	2201849	unknown	docs/corruption-sweep-results/nef_sniper.tsv	3a863114378e039e728a3107120253f25c5333b50a9f99df9491ad9c62c98638	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-nes-5ce98c2e243c	nes/1943 (U).nes/131088	bolter	42	100	0	contiguous-byte-span-v1	1943 (U).nes	131088	unknown	docs/corruption-sweep-results/nes_bolter.tsv	5ce98c2e243c32952d096ead822431d735358a3edc1095172d621102c1ab28f6	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-nes-f4971f5d5027	nes/1943 (U).nes/131088	shotgun	42	100	0	random-4096-byte-overwrite-v1	1943 (U).nes	131088	unknown	docs/corruption-sweep-results/nes_shotgun.tsv	f4971f5d502733f64ac48d6857391209c80db95b8e65569534da4777a61b7fe1	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-nes-4c291a120de0	nes/1943 (U).nes/131088	sniper	42	100	0	single-bit-v1	1943 (U).nes	131088	unknown	docs/corruption-sweep-results/nes_sniper.tsv	4c291a120de053648a9655d4fc51792ad37f4ad3b38d125cd27befb624c0feb1	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-ogg-dc40f837d8d2	ogg/wikipedia_example.ogg/104793	bolter	42	100	100	contiguous-byte-span-v1	wikipedia_example.ogg	104793	unknown	docs/corruption-sweep-results/ogg_bolter.tsv	dc40f837d8d20c8636166c623cf2c2edf5c439279ec1822702cacd1e0ac97f6f	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-ogg-608d4be7cf5d	ogg/wikipedia_example.ogg/104793	shotgun	42	100	100	random-4096-byte-overwrite-v1	wikipedia_example.ogg	104793	unknown	docs/corruption-sweep-results/ogg_shotgun.tsv	608d4be7cf5dde16ed69d936baba8f4e028312451447749719b435e9e9e16952	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-ogg-dec76567049a	ogg/wikipedia_example.ogg/104793	sniper	42	100	100	single-bit-v1	wikipedia_example.ogg	104793	unknown	docs/corruption-sweep-results/ogg_sniper.tsv	dec76567049a7f058cd15b4a2e157f873e43d98d47e515a7b43f40888529b037	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-03-06	legacy-2026-03-06-ole2-c607b5f3fe01	ole2/sample.ppt/912384	bolter	42	100	0	contiguous-byte-span-v1	sample.ppt	912384	unknown	docs/corruption-sweep-results/ole2_bolter.tsv	c607b5f3fe01afbc0e286547028bc4a85b8380394d91ea7724ad555bddf9db55	unknown	unknown	unknown	unknown	historical-raw-incomplete
